remote_host,time_received_isoformat,request_method,request_url_path,request_url_query,status,request_header_user_agent
561,2015-07-08T01:15:20,GET,/SiteElements/redesign-implementation/css/210-general.css,version=154453?version=154453,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:20,GET,/SiteElements/redesign-implementation/css/200-brand_ism.css,version=159327?version=159327,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/WebResource.axd,d=e15kh0gOdCR1269JAQaLvBi-8win4KLksUplJoRnVCv-uvzt8pyzUXOvpAoYH75Ysur2yJUAlk_tJKxtjDEKq3LrWcBxc7LBTSVyjT9J8401&t=635328605200000000,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/SiteElements/redesign-implementation/scripts/venue.js,version=153566&build=821653,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/ScriptResource.axd,d=Lg_WJ9l8Z0PJSWw6VVc7s_i7Tnn9aWb95TyIiw-6w95iSqBKYnSuGQWyhU4ERhpbrux9-t9GQq0Qame4uw5ER2lNBCTAYclOdaVVrlaOUajvvK48PgNBlo9rs8eVnUEhyL7cNDX0L5M0wjMtdSRIdShfJuRZ0nSJK4k9ka7ZhzM8WviskJb0oMgL1LZ3nuSk0&t=42a7acab,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/ScriptResource.axd,d=lYDpHQnk7-Wys4tUsujgSpbty-5TD1QEuNgobiPTun8nNH361SYDZIvO6pXS00rC2UH_Ve7zaIfzC3HGzqGyPNeAGiBzYcJiakTO_2jAAz0ntUdtXbNaTGrNgXkM5o01zoRLWZV0IKIh4MCBkMM9P64IGHjPIvqnrkBzjJpnPDcjnQw1kCV9vKS9iMUsdoGr0&t=42a7acab,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/SiteElements/redesign-implementation/scripts/jquery.tweet.js,build=821653,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/SiteElements/redesign-implementation/scripts/jquery-1.8.2.min.js,build=821653,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/SiteElements/redesign-implementation/css/100-main.css,version=160140?version=160140,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/SiteElements/redesign-implementation/scripts/bootstrap.min.js,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/SiteElements/redesign-implementation/scripts/jquery-ui-1.8.23.custom.min.js,build=821653,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:21,GET,/SiteElements/redesign-implementation/scripts/jquery.selectBoxIt.min.js,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:22,GET,/SiteElements/redesign-implementation/scripts/main.js,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/images/SiteWide/invisible-gif.gif,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/redesign/images/logo-nml-white.png,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/ism/slavery/archaeology/graphics/dai_logo.gif,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/ism/slavery/archaeology/graphics/cayon-sugar-cane.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/ism/slavery/archaeology/graphics/indigo-tobacco-plants.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/ism/slavery/archaeology/graphics/cane-fields-st-kitts.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/ism/slavery/archaeology/graphics/guyanese-cane-cutter_thumb.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/ism/slavery/archaeology/graphics/estridge-plantation-windmill_thumb.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/ism/slavery/archaeology/graphics/plantation-works-copper_thumb.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/ism/slavery/archaeology/graphics/university-virginia-plantation_thumb.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/ism/slavery/archaeology/graphics/weatheralls-antigua-1823_thumb.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/redesign/images/social/icon-fb.png,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/redesign/images/social/icon-twitter.png,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/redesign/images/social/icon-youtube.png,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/redesign/images/social/icon-vimeo.png,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/redesign/images/social/icon-flickr.png,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:24,GET,/redesign/images/social/icon-tripadvisor.png,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
2,2015-07-08T01:15:25,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
561,2015-07-08T01:15:30,GET,/SiteElements/non-cms/fonts/nmllogosicons-regular-webfont.woff,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:30,GET,/images/site-wide/venues/logos/ism.png,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
561,2015-07-08T01:15:30,GET,/ism/slavery/archaeology/graphics/aos-background.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
467,2015-07-08T01:15:34,GET,/maritime/archive/collections/stewartbale/graphics/large/cotton_cargo.jpg,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MATBJS; rv:11.0) like Gecko
467,2015-07-08T01:15:41,GET,/maritime/archive/collections/stewartbale/graphics/large/rushworths_interior.jpg,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MATBJS; rv:11.0) like Gecko
561,2015-07-08T01:15:42,GET,/favicon.ico,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
562,2015-07-08T01:15:51,GET,/blog/graphics/netmums-gold-favourite.jpg,,200,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
2,2015-07-08T01:15:56,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
563,2015-07-08T01:15:58,GET,/sudley/exhibitions/hitched/images/360/1960-wedding-dress.jpg,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
564,2015-07-08T01:16:06,GET,/ism/slavery/graphics/penrhyn_castle.jpg,,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:38.0) Gecko/20100101 Firefox/38.0
565,2015-07-08T01:16:14,GET,/walker/collections/graphics/large/lowry.jpg,,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
467,2015-07-08T01:16:14,GET,/maritime/archive/collections/stewartbale/graphics/large/father_xmas_presents.jpg,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MATBJS; rv:11.0) like Gecko
566,2015-07-08T01:16:17,GET,/onlineshop/graphics/product/large/JW-Trex-lightbox.jpg,,200,"Mozilla/5.0 (Linux; Android 4.4.4; SM-G360P Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 GSA/4.7.13.19.arm"
66,2015-07-08T01:16:22,HEAD,/ism/slavery/,,200,Springshare Link Checker
567,2015-07-08T01:16:24,GET,/walker/exhibitions/joshkirby/graphics/large/luggage_josh_kirby.jpg,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MDDCJS; rv:11.0) like Gecko
2,2015-07-08T01:16:26,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
467,2015-07-08T01:16:32,GET,/favicon.ico,,200,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; MATBJS; rv:11.0) like Gecko
66,2015-07-08T01:16:33,HEAD,/ism/slavery/americas/abolition_americas.aspx,,200,Springshare Link Checker
66,2015-07-08T01:16:43,HEAD,/kids/make-and-colour/adinkra/,,200,Springshare Link Checker
148,2015-07-08T01:16:54,GET,/mol/collections/archaeology/arf/index.aspx,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25"
2,2015-07-08T01:16:56,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
467,2015-07-08T01:16:58,GET,/maritime/research/mappingmemory/resources/pump-house/image-3.jpg,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MATBJS; rv:11.0) like Gecko
467,2015-07-08T01:17:03,GET,/maritime/archive/collections/stewartbale/graphics/large/mauretania.jpg,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MATBJS; rv:11.0) like Gecko
568,2015-07-08T01:17:08,GET,/ism/learning/downloads/International-Slavery-Museum-teachers-pack.pdf,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
39,2015-07-08T01:17:11,GET,/sudley/collections/gardenhall/tobias_fish_herbert.aspx,,200,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:14.0) Gecko/20100101 Firefox/14.0.1
569,2015-07-08T01:17:13,GET,/maritime/collections/boa/hext-rogers-lightbox/Hext-Rogers-convoy-OB330.jpg,,200,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
569,2015-07-08T01:17:13,GET,/maritime/collections/boa/hext-rogers-lightbox/Hext-Rogers-convoy-HX136.jpg,,200,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
24,2015-07-08T01:17:15,GET,/maritime/visit/floor-plan/lusitania/people/peoples-stories.aspx,id=15608,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
553,2015-07-08T01:17:17,GET,/wml/things-to-see/dinosaurs.aspx,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:17,GET,/SiteElements/redesign-implementation/css/210-general.css,version=154453?version=154453,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:17,GET,/SiteElements/redesign-implementation/css/200-brand_wm.css,version=159324?version=159324,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:17,GET,/SiteElements/redesign-implementation/scripts/jquery.tweet.js,build=821653,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:17,GET,/SiteElements/redesign-implementation/scripts/venue.js,version=153566&build=821653,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:17,GET,/WebResource.axd,d=e15kh0gOdCR1269JAQaLvBi-8win4KLksUplJoRnVCv-uvzt8pyzUXOvpAoYH75Ysur2yJUAlk_tJKxtjDEKq3LrWcBxc7LBTSVyjT9J8401&t=635328605200000000,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:17,GET,/SiteElements/redesign-implementation/css/100-main.css,version=160140?version=160140,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:17,GET,/SiteElements/redesign-implementation/scripts/jquery-1.8.2.min.js,build=821653,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:17,GET,/ScriptResource.axd,d=Lg_WJ9l8Z0PJSWw6VVc7s_i7Tnn9aWb95TyIiw-6w95iSqBKYnSuGQWyhU4ERhpbrux9-t9GQq0Qame4uw5ER2lNBCTAYclOdaVVrlaOUajvvK48PgNBlo9rs8eVnUEhyL7cNDX0L5M0wjMtdSRIdShfJuRZ0nSJK4k9ka7ZhzM8WviskJb0oMgL1LZ3nuSk0&t=42a7acab,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
66,2015-07-08T01:17:17,HEAD,/walker/,,200,Springshare Link Checker
553,2015-07-08T01:17:17,GET,/ScriptResource.axd,d=lYDpHQnk7-Wys4tUsujgSpbty-5TD1QEuNgobiPTun8nNH361SYDZIvO6pXS00rC2UH_Ve7zaIfzC3HGzqGyPNeAGiBzYcJiakTO_2jAAz0ntUdtXbNaTGrNgXkM5o01zoRLWZV0IKIh4MCBkMM9P64IGHjPIvqnrkBzjJpnPDcjnQw1kCV9vKS9iMUsdoGr0&t=42a7acab,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:17,GET,/SiteElements/redesign-implementation/scripts/jquery-ui-1.8.23.custom.min.js,build=821653,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/SiteElements/redesign-implementation/scripts/bootstrap.min.js,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/SiteElements/redesign-implementation/scripts/main.js,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/SiteElements/redesign-implementation/scripts/jquery.selectBoxIt.min.js,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/images/SiteWide/invisible-gif.gif,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/redesign/images/logo-nml-white.png,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/wml/visit/floor-plans/graphics/dinosaur-skeleton.jpg,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/redesign/images/social/icon-twitter.png,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/redesign/images/social/icon-youtube.png,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/redesign/images/social/icon-fb.png,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/redesign/images/social/icon-vimeo.png,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/redesign/images/social/icon-flickr.png,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/SiteElements/non-cms/fonts/nmllogosicons-regular-webfont.eot,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/images/site-wide/venues/logos/wml.png,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
553,2015-07-08T01:17:18,GET,/redesign/images/social/icon-tripadvisor.png,,200,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
570,2015-07-08T01:17:21,GET,/wp/wp-admin/,,301,-
571,2015-07-08T01:17:24,GET,/picture-of-month/calendar.aspx,,200,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.6) Gecko/20060728 Firefox/1.5.0.6
572,2015-07-08T01:17:24,GET,/about/collections/beatles/images/third-beatles-christmas-record.jpg,,200,Mozilla/5.0 (compatible; GWPImages/1.0)
573,2015-07-08T01:17:26,GET,/maritime/archive/collections/stewartbale/flickr/images/173405416_c1ddca5fc6_m.jpg,,200,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
2,2015-07-08T01:17:27,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
571,2015-07-08T01:17:27,GET,/picture-of-month/displaypicture.aspx,id=171,200,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.6) Gecko/20060728 Firefox/1.5.0.6
574,2015-07-08T01:17:35,GET,/walker/exhibitions/cecilbeaton/graphics/jackie_onassis.jpg,,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
191,2015-07-08T01:17:40,GET,/walker/exhibitions/john-kirby/video.aspx,,200,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
575,2015-07-08T01:17:47,GET,/mol/exhibitions/sutcliffe/graphics/beatles_suit.jpg,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
22,2015-07-08T01:17:47,GET,/ladylever/exhibitions/drawings/women/girl.aspx,,200,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US)
25,2015-07-08T01:17:48,GET,/walker/exhibitions/rodin/jamessmith.aspx,,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; zh-cn) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
576,2015-07-08T01:17:48,GET,/onlineshop/graphics/product/large/Horsefieldlarge.jpg,,200,"Mozilla/5.0 (Linux; Android 5.0.1; GT-I9505 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
373,2015-07-08T01:17:54,GET,/maritime/,,200,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727)
373,2015-07-08T01:17:55,GET,/ism/,,200,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727)
2,2015-07-08T01:17:57,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
577,2015-07-08T01:17:57,GET,/maritime/visit/floor-plan/boa/graphics/battleships_target.jpg,,200,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 7 Build/LMY48G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/43.0.2357.121 Safari/537.36 GSA/4.7.13.19.arm"
93,2015-07-08T01:17:59,GET,/robots.txt,,200,AddThis.com (http://support.addthis.com/)
93,2015-07-08T01:17:59,GET,/walker/exhibitions/rossetti/works/beauties/index.aspx,,200,AddThis.com (http://support.addthis.com/)
578,2015-07-08T01:18:04,GET,/wml/exhibitions/onlyagame/graphics/cup.jpg,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
96,2015-07-08T01:18:04,GET,/picture-of-month/displaypicture.aspx,id=164,200,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
579,2015-07-08T01:18:08,GET,/onlineshop/graphics/product/large/JW-small-spinosaurus-lightbox.jpg,,200,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/43.0.2357.61 Mobile/12F69 Safari/600.1.4"
576,2015-07-08T01:18:15,GET,/onlineshop/graphics/product/thumbnails/Horsefieldthumb.jpg,,200,"Mozilla/5.0 (Linux; Android 5.0.1; GT-I9505 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
54,2015-07-08T01:18:19,GET,/podcasts/recentpodcasts.aspx,,200,Overcast/1.0 Podcast Sync (1 subscribers; feed-id=107531; +http://overcast.fm/)
580,2015-07-08T01:18:21,GET,/maritime/archive/pdf/Emigration-Official+Records+of+Passengers+on+Board+Ship+in+Britain+no31.pdf,,200,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
22,2015-07-08T01:18:21,GET,/walker/collections/foreign/adoration_shepherds_ribera.asp,|-|0|404_Not_Found,404,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US)
580,2015-07-08T01:18:21,GET,/favicon.ico,,200,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
580,2015-07-08T01:18:21,GET,/maritime/archive/pdf/Emigration-Official+Records+of+Passengers+on+Board+Ship+in+Britain+no31.pdf,,206,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
580,2015-07-08T01:18:23,GET,/maritime/archive/pdf/Emigration-Official+Records+of+Passengers+on+Board+Ship+in+Britain+no31.pdf,,206,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
2,2015-07-08T01:18:28,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
581,2015-07-08T01:18:30,GET,/picture-of-month/displaypicture.aspx,id=108,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:30,GET,/SiteElements/redesign-implementation/css/210-general.css,version=154453?version=154453,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:30,GET,/SiteElements/redesign-implementation/scripts/jquery.tweet.js,build=821653,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:30,GET,/SiteElements/redesign-implementation/css/200-default_brand.css,version=155827?version=155827,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:30,GET,/SiteElements/redesign-implementation/scripts/jquery-1.8.2.min.js,build=821653,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:31,GET,/SiteElements/redesign-implementation/css/100-main.css,version=160140?version=160140,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:31,GET,/SiteElements/redesign-implementation/scripts/venue.js,version=153566&build=821653,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:31,GET,/SiteElements/redesign-implementation/scripts/jquery-ui-1.8.23.custom.min.js,build=821653,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:31,GET,/WebResource.axd,d=e15kh0gOdCR1269JAQaLvBi-8win4KLksUplJoRnVCv-uvzt8pyzUXOvpAoYH75Ysur2yJUAlk_tJKxtjDEKq3LrWcBxc7LBTSVyjT9J8401&t=635328605200000000,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:31,GET,/ScriptResource.axd,d=Lg_WJ9l8Z0PJSWw6VVc7s_i7Tnn9aWb95TyIiw-6w95iSqBKYnSuGQWyhU4ERhpbrux9-t9GQq0Qame4uw5ER2lNBCTAYclOdaVVrlaOUajvvK48PgNBlo9rs8eVnUEhyL7cNDX0L5M0wjMtdSRIdShfJuRZ0nSJK4k9ka7ZhzM8WviskJb0oMgL1LZ3nuSk0&t=42a7acab,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:33,GET,/ScriptResource.axd,d=lYDpHQnk7-Wys4tUsujgSpbty-5TD1QEuNgobiPTun8nNH361SYDZIvO6pXS00rC2UH_Ve7zaIfzC3HGzqGyPNeAGiBzYcJiakTO_2jAAz0ntUdtXbNaTGrNgXkM5o01zoRLWZV0IKIh4MCBkMM9P64IGHjPIvqnrkBzjJpnPDcjnQw1kCV9vKS9iMUsdoGr0&t=42a7acab,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:33,GET,/SiteElements/redesign-implementation/images/logo-nml.png,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
581,2015-07-08T01:18:33,GET,/images/SiteWide/invisible-gif.gif,,200,Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0
